source,interaction,target
XMetab__alaarggly___e____,1,XGene6464__6564EXCHANGE2
X6564,1,XGene6464__6564EXCHANGE2
XGene6464__6564_reverseEXCHANGE2,1,XMetab__alaarggly___e____
XMetab__alaarggly___c____,1,XGene6464__6564_reverseEXCHANGE2
X6564,1,XGene6464__6564_reverseEXCHANGE2
XMetab__alaarggly___e____,1,XGene6464__6565EXCHANGE1
XGene6464__6565EXCHANGE1,1,XMetab__alaarggly___c____
XGene6464__6565_reverseEXCHANGE1,1,XMetab__alaarggly___e____
XMetab__alaarggly___c____,1,XGene6464__6565_reverseEXCHANGE1
XGene6465__6564EXCHANGE2,1,XMetab__alaasnleu___c____
XMetab__alaasnleu___e____,1,XGene6465__6564EXCHANGE2
X6564,1,XGene6465__6564EXCHANGE2
XGene6465__6564_reverseEXCHANGE2,1,XMetab__alaasnleu___e____
XMetab__alaasnleu___c____,1,XGene6465__6564_reverseEXCHANGE2
X6564,1,XGene6465__6564_reverseEXCHANGE2
XMetab__alaasnleu___e____,1,XGene6465__6565EXCHANGE1
XGene6465__6565EXCHANGE1,1,XMetab__alaasnleu___c____
XGene6465__6565_reverseEXCHANGE1,1,XMetab__alaasnleu___e____
XMetab__alaasnleu___c____,1,XGene6465__6565_reverseEXCHANGE1
XGene6466__6564EXCHANGE2,1,XMetab__alaglylys___c____
XMetab__alaglylys___e____,1,XGene6466__6564EXCHANGE2
X6564,1,XGene6466__6564EXCHANGE2
XGene6466__6564_reverseEXCHANGE2,1,XMetab__alaglylys___e____
XMetab__alaglylys___c____,1,XGene6466__6564_reverseEXCHANGE2
X6564,1,XGene6466__6564_reverseEXCHANGE2
XMetab__alaglylys___e____,1,XGene6466__6565EXCHANGE1
XGene6466__6565EXCHANGE1,1,XMetab__alaglylys___c____
XGene6466__6565_reverseEXCHANGE1,1,XMetab__alaglylys___e____
XMetab__alaglylys___c____,1,XGene6466__6565_reverseEXCHANGE1
XGene6467__6564EXCHANGE2,1,XMetab__alahisala___c____
XMetab__alahisala___e____,1,XGene6467__6564EXCHANGE2
X6564,1,XGene6467__6564EXCHANGE2
XGene6467__6564_reverseEXCHANGE2,1,XMetab__alahisala___e____
XMetab__alahisala___c____,1,XGene6467__6564_reverseEXCHANGE2
X6564,1,XGene6467__6564_reverseEXCHANGE2
XMetab__alahisala___e____,1,XGene6467__6565EXCHANGE1
XGene6467__6565EXCHANGE1,1,XMetab__alahisala___c____
XGene6467__6565_reverseEXCHANGE1,1,XMetab__alahisala___e____
XMetab__alahisala___c____,1,XGene6467__6565_reverseEXCHANGE1
XGene6468__6564EXCHANGE2,1,XMetab__alalysthr___c____
XMetab__alalysthr___e____,1,XGene6468__6564EXCHANGE2
X6564,1,XGene6468__6564EXCHANGE2
XGene6468__6564_reverseEXCHANGE2,1,XMetab__alalysthr___e____
XMetab__alalysthr___c____,1,XGene6468__6564_reverseEXCHANGE2
X6564,1,XGene6468__6564_reverseEXCHANGE2
XMetab__alalysthr___e____,1,XGene6468__6565EXCHANGE1
XGene6468__6565EXCHANGE1,1,XMetab__alalysthr___c____
XGene6468__6565_reverseEXCHANGE1,1,XMetab__alalysthr___e____
XMetab__alalysthr___c____,1,XGene6468__6565_reverseEXCHANGE1
XGene6469__6564EXCHANGE2,1,XMetab__argalaala___c____
XMetab__argalaala___e____,1,XGene6469__6564EXCHANGE2
X6564,1,XGene6469__6564EXCHANGE2
XGene6469__6564_reverseEXCHANGE2,1,XMetab__argalaala___e____
XMetab__argalaala___c____,1,XGene6469__6564_reverseEXCHANGE2
X6564,1,XGene6469__6564_reverseEXCHANGE2
XMetab__argalaala___e____,1,XGene6469__6565EXCHANGE1
XGene6469__6565EXCHANGE1,1,XMetab__argalaala___c____
XGene6469__6565_reverseEXCHANGE1,1,XMetab__argalaala___e____
XMetab__argalaala___c____,1,XGene6469__6565_reverseEXCHANGE1
XGene6470__6564EXCHANGE2,1,XMetab__argalaphe___c____
XMetab__argalaphe___e____,1,XGene6470__6564EXCHANGE2
X6564,1,XGene6470__6564EXCHANGE2
XGene6470__6564_reverseEXCHANGE2,1,XMetab__argalaphe___e____
XMetab__argalaphe___c____,1,XGene6470__6564_reverseEXCHANGE2
X6564,1,XGene6470__6564_reverseEXCHANGE2
XMetab__argalaphe___e____,1,XGene6470__6565EXCHANGE1
XGene6470__6565EXCHANGE1,1,XMetab__argalaphe___c____
XGene6470__6565_reverseEXCHANGE1,1,XMetab__argalaphe___e____
XMetab__argalaphe___c____,1,XGene6470__6565_reverseEXCHANGE1
XGene6471__6564EXCHANGE2,1,XMetab__argalathr___c____
XMetab__argalathr___e____,1,XGene6471__6564EXCHANGE2
X6564,1,XGene6471__6564EXCHANGE2
XGene6471__6564_reverseEXCHANGE2,1,XMetab__argalathr___e____
XMetab__argalathr___c____,1,XGene6471__6564_reverseEXCHANGE2
X6564,1,XGene6471__6564_reverseEXCHANGE2
XMetab__argalathr___e____,1,XGene6471__6565EXCHANGE1
XGene6471__6565EXCHANGE1,1,XMetab__argalathr___c____
XGene6471__6565_reverseEXCHANGE1,1,XMetab__argalathr___e____
XMetab__argalathr___c____,1,XGene6471__6565_reverseEXCHANGE1
XGene6472__6564EXCHANGE2,1,XMetab__argarg___c____
XMetab__argarg___e____,1,XGene6472__6564EXCHANGE2
X6564,1,XGene6472__6564EXCHANGE2
XGene6472__6564_reverseEXCHANGE2,1,XMetab__argarg___e____
XMetab__argarg___c____,1,XGene6472__6564_reverseEXCHANGE2
X6564,1,XGene6472__6564_reverseEXCHANGE2
XMetab__argarg___e____,1,XGene6472__6565EXCHANGE1
XGene6472__6565EXCHANGE1,1,XMetab__argarg___c____
XGene6472__6565_reverseEXCHANGE1,1,XMetab__argarg___e____
XMetab__argarg___c____,1,XGene6472__6565_reverseEXCHANGE1
XGene6473__6564EXCHANGE2,1,XMetab__argarglys___c____
XMetab__argarglys___e____,1,XGene6473__6564EXCHANGE2
X6564,1,XGene6473__6564EXCHANGE2
XGene6473__6564_reverseEXCHANGE2,1,XMetab__argarglys___e____
XMetab__argarglys___c____,1,XGene6473__6564_reverseEXCHANGE2
X6564,1,XGene6473__6564_reverseEXCHANGE2
XMetab__argarglys___e____,1,XGene6473__6565EXCHANGE1
XGene6473__6565EXCHANGE1,1,XMetab__argarglys___c____
XGene6473__6565_reverseEXCHANGE1,1,XMetab__argarglys___e____
XMetab__argarglys___c____,1,XGene6473__6565_reverseEXCHANGE1
XGene6474__6564EXCHANGE2,1,XMetab__argargmet___c____
XMetab__argargmet___e____,1,XGene6474__6564EXCHANGE2
X6564,1,XGene6474__6564EXCHANGE2
XGene6474__6564_reverseEXCHANGE2,1,XMetab__argargmet___e____
XMetab__argargmet___c____,1,XGene6474__6564_reverseEXCHANGE2
X6564,1,XGene6474__6564_reverseEXCHANGE2
XMetab__argargmet___e____,1,XGene6474__6565EXCHANGE1
XGene6474__6565EXCHANGE1,1,XMetab__argargmet___c____
XGene6474__6565_reverseEXCHANGE1,1,XMetab__argargmet___e____
XMetab__argargmet___c____,1,XGene6474__6565_reverseEXCHANGE1
XGene6475__6564EXCHANGE2,1,XMetab__argcysgly___c____
XMetab__argcysgly___e____,1,XGene6475__6564EXCHANGE2
X6564,1,XGene6475__6564EXCHANGE2
XGene6475__6564_reverseEXCHANGE2,1,XMetab__argcysgly___e____
XMetab__argcysgly___c____,1,XGene6475__6564_reverseEXCHANGE2
X6564,1,XGene6475__6564_reverseEXCHANGE2
XMetab__argcysgly___e____,1,XGene6475__6565EXCHANGE1
XGene6475__6565EXCHANGE1,1,XMetab__argcysgly___c____
XGene6475__6565_reverseEXCHANGE1,1,XMetab__argcysgly___e____
XMetab__argcysgly___c____,1,XGene6475__6565_reverseEXCHANGE1
XGene6476__6564EXCHANGE2,1,XMetab__argcysser___c____
XMetab__argcysser___e____,1,XGene6476__6564EXCHANGE2
X6564,1,XGene6476__6564EXCHANGE2
XGene6476__6564_reverseEXCHANGE2,1,XMetab__argcysser___e____
XMetab__argcysser___c____,1,XGene6476__6564_reverseEXCHANGE2
X6564,1,XGene6476__6564_reverseEXCHANGE2
XMetab__argcysser___e____,1,XGene6476__6565EXCHANGE1
XGene6476__6565EXCHANGE1,1,XMetab__argcysser___c____
XGene6476__6565_reverseEXCHANGE1,1,XMetab__argcysser___e____
XMetab__argcysser___c____,1,XGene6476__6565_reverseEXCHANGE1
XGene6477__6564EXCHANGE2,1,XMetab__arggluglu___c____
XMetab__arggluglu___e____,1,XGene6477__6564EXCHANGE2
X6564,1,XGene6477__6564EXCHANGE2
XGene6477__6564_reverseEXCHANGE2,1,XMetab__arggluglu___e____
XMetab__arggluglu___c____,1,XGene6477__6564_reverseEXCHANGE2
X6564,1,XGene6477__6564_reverseEXCHANGE2
XMetab__arggluglu___e____,1,XGene6477__6565EXCHANGE1
XGene6477__6565EXCHANGE1,1,XMetab__arggluglu___c____
XGene6477__6565_reverseEXCHANGE1,1,XMetab__arggluglu___e____
XMetab__arggluglu___c____,1,XGene6477__6565_reverseEXCHANGE1
XGene6478__6564EXCHANGE2,1,XMetab__argglupro___c____
XMetab__argglupro___e____,1,XGene6478__6564EXCHANGE2
X6564,1,XGene6478__6564EXCHANGE2
XGene6478__6564_reverseEXCHANGE2,1,XMetab__argglupro___e____
XMetab__argglupro___c____,1,XGene6478__6564_reverseEXCHANGE2
X6564,1,XGene6478__6564_reverseEXCHANGE2
XMetab__argglupro___e____,1,XGene6478__6565EXCHANGE1
XGene6478__6565EXCHANGE1,1,XMetab__argglupro___c____
XGene6478__6565_reverseEXCHANGE1,1,XMetab__argglupro___e____
XMetab__argglupro___c____,1,XGene6478__6565_reverseEXCHANGE1
XGene6479__6564EXCHANGE2,1,XMetab__argglygly___c____
XMetab__argglygly___e____,1,XGene6479__6564EXCHANGE2
X6564,1,XGene6479__6564EXCHANGE2
XGene6479__6564_reverseEXCHANGE2,1,XMetab__argglygly___e____
XMetab__argglygly___c____,1,XGene6479__6564_reverseEXCHANGE2
X6564,1,XGene6479__6564_reverseEXCHANGE2
XMetab__argglygly___e____,1,XGene6479__6565EXCHANGE1
XGene6479__6565EXCHANGE1,1,XMetab__argglygly___c____
XGene6479__6565_reverseEXCHANGE1,1,XMetab__argglygly___e____
XMetab__argglygly___c____,1,XGene6479__6565_reverseEXCHANGE1
XGene6480__6564EXCHANGE2,1,XMetab__arghisthr___c____
XMetab__arghisthr___e____,1,XGene6480__6564EXCHANGE2
X6564,1,XGene6480__6564EXCHANGE2
XGene6480__6564_reverseEXCHANGE2,1,XMetab__arghisthr___e____
XMetab__arghisthr___c____,1,XGene6480__6564_reverseEXCHANGE2
X6564,1,XGene6480__6564_reverseEXCHANGE2
XMetab__arghisthr___e____,1,XGene6480__6565EXCHANGE1
XGene6480__6565EXCHANGE1,1,XMetab__arghisthr___c____
XGene6480__6565_reverseEXCHANGE1,1,XMetab__arghisthr___e____
XMetab__arghisthr___c____,1,XGene6480__6565_reverseEXCHANGE1
XGene6481__6564EXCHANGE2,1,XMetab__argleuphe___c____
XMetab__argleuphe___e____,1,XGene6481__6564EXCHANGE2
X6564,1,XGene6481__6564EXCHANGE2
XGene6481__6564_reverseEXCHANGE2,1,XMetab__argleuphe___e____
XMetab__argleuphe___c____,1,XGene6481__6564_reverseEXCHANGE2
X6564,1,XGene6481__6564_reverseEXCHANGE2
XMetab__argleuphe___e____,1,XGene6481__6565EXCHANGE1
XGene6481__6565EXCHANGE1,1,XMetab__argleuphe___c____
XGene6481__6565_reverseEXCHANGE1,1,XMetab__argleuphe___e____
XMetab__argleuphe___c____,1,XGene6481__6565_reverseEXCHANGE1
XGene6482__6564EXCHANGE2,1,XMetab__arglysasp___c____
XMetab__arglysasp___e____,1,XGene6482__6564EXCHANGE2
X6564,1,XGene6482__6564EXCHANGE2
XGene6482__6564_reverseEXCHANGE2,1,XMetab__arglysasp___e____
XMetab__arglysasp___c____,1,XGene6482__6564_reverseEXCHANGE2
X6564,1,XGene6482__6564_reverseEXCHANGE2
XMetab__arglysasp___e____,1,XGene6482__6565EXCHANGE1
XGene6482__6565EXCHANGE1,1,XMetab__arglysasp___c____
XGene6482__6565_reverseEXCHANGE1,1,XMetab__arglysasp___e____
XMetab__arglysasp___c____,1,XGene6482__6565_reverseEXCHANGE1
XGene6483__6564EXCHANGE2,1,XMetab__argphearg___c____
XMetab__argphearg___e____,1,XGene6483__6564EXCHANGE2
X6564,1,XGene6483__6564EXCHANGE2
XGene6483__6564_reverseEXCHANGE2,1,XMetab__argphearg___e____
XMetab__argphearg___c____,1,XGene6483__6564_reverseEXCHANGE2
X6564,1,XGene6483__6564_reverseEXCHANGE2
XMetab__argphearg___e____,1,XGene6483__6565EXCHANGE1
XGene6483__6565EXCHANGE1,1,XMetab__argphearg___c____
XGene6483__6565_reverseEXCHANGE1,1,XMetab__argphearg___e____
XMetab__argphearg___c____,1,XGene6483__6565_reverseEXCHANGE1
XGene6484__6564EXCHANGE2,1,XMetab__argpromet___c____
XMetab__argpromet___e____,1,XGene6484__6564EXCHANGE2
X6564,1,XGene6484__6564EXCHANGE2
XGene6484__6564_reverseEXCHANGE2,1,XMetab__argpromet___e____
XMetab__argpromet___c____,1,XGene6484__6564_reverseEXCHANGE2
X6564,1,XGene6484__6564_reverseEXCHANGE2
XMetab__argpromet___e____,1,XGene6484__6565EXCHANGE1
XGene6484__6565EXCHANGE1,1,XMetab__argpromet___c____
XGene6484__6565_reverseEXCHANGE1,1,XMetab__argpromet___e____
XMetab__argpromet___c____,1,XGene6484__6565_reverseEXCHANGE1
XGene6485__6564EXCHANGE2,1,XMetab__argprothr___c____
XMetab__argprothr___e____,1,XGene6485__6564EXCHANGE2
X6564,1,XGene6485__6564EXCHANGE2
XGene6485__6564_reverseEXCHANGE2,1,XMetab__argprothr___e____
XMetab__argprothr___c____,1,XGene6485__6564_reverseEXCHANGE2
X6564,1,XGene6485__6564_reverseEXCHANGE2
XMetab__argprothr___e____,1,XGene6485__6565EXCHANGE1
XGene6485__6565EXCHANGE1,1,XMetab__argprothr___c____
XGene6485__6565_reverseEXCHANGE1,1,XMetab__argprothr___e____
XMetab__argprothr___c____,1,XGene6485__6565_reverseEXCHANGE1
XGene6486__6564EXCHANGE2,1,XMetab__argserser___c____
XMetab__argserser___e____,1,XGene6486__6564EXCHANGE2
X6564,1,XGene6486__6564EXCHANGE2
XGene6486__6564_reverseEXCHANGE2,1,XMetab__argserser___e____
XMetab__argserser___c____,1,XGene6486__6564_reverseEXCHANGE2
X6564,1,XGene6486__6564_reverseEXCHANGE2
XMetab__argserser___e____,1,XGene6486__6565EXCHANGE1
XGene6486__6565EXCHANGE1,1,XMetab__argserser___c____
XGene6486__6565_reverseEXCHANGE1,1,XMetab__argserser___e____
XMetab__argserser___c____,1,XGene6486__6565_reverseEXCHANGE1
XGene6487__6564EXCHANGE2,1,XMetab__argtyrval___c____
XMetab__argtyrval___e____,1,XGene6487__6564EXCHANGE2
X6564,1,XGene6487__6564EXCHANGE2
XGene6487__6564_reverseEXCHANGE2,1,XMetab__argtyrval___e____
XMetab__argtyrval___c____,1,XGene6487__6564_reverseEXCHANGE2
X6564,1,XGene6487__6564_reverseEXCHANGE2
XMetab__argtyrval___e____,1,XGene6487__6565EXCHANGE1
XGene6487__6565EXCHANGE1,1,XMetab__argtyrval___c____
XGene6487__6565_reverseEXCHANGE1,1,XMetab__argtyrval___e____
XMetab__argtyrval___c____,1,XGene6487__6565_reverseEXCHANGE1
XGene6488__6564EXCHANGE2,1,XMetab__argvalcys___c____
XMetab__argvalcys___e____,1,XGene6488__6564EXCHANGE2
X6564,1,XGene6488__6564EXCHANGE2
XGene6488__6564_reverseEXCHANGE2,1,XMetab__argvalcys___e____
XMetab__argvalcys___c____,1,XGene6488__6564_reverseEXCHANGE2
X6564,1,XGene6488__6564_reverseEXCHANGE2
XMetab__argvalcys___e____,1,XGene6488__6565EXCHANGE1
XGene6488__6565EXCHANGE1,1,XMetab__argvalcys___c____
XGene6488__6565_reverseEXCHANGE1,1,XMetab__argvalcys___e____
XMetab__argvalcys___c____,1,XGene6488__6565_reverseEXCHANGE1
XGene6489__6564EXCHANGE2,1,XMetab__argvaltrp___c____
XMetab__argvaltrp___e____,1,XGene6489__6564EXCHANGE2
X6564,1,XGene6489__6564EXCHANGE2
XGene6489__6564_reverseEXCHANGE2,1,XMetab__argvaltrp___e____
XMetab__argvaltrp___c____,1,XGene6489__6564_reverseEXCHANGE2
X6564,1,XGene6489__6564_reverseEXCHANGE2
XMetab__argvaltrp___e____,1,XGene6489__6565EXCHANGE1
XGene6489__6565EXCHANGE1,1,XMetab__argvaltrp___c____
XGene6489__6565_reverseEXCHANGE1,1,XMetab__argvaltrp___e____
XMetab__argvaltrp___c____,1,XGene6489__6565_reverseEXCHANGE1
XGene6490__6564EXCHANGE2,1,XMetab__asnasnarg___c____
XMetab__asnasnarg___e____,1,XGene6490__6564EXCHANGE2
X6564,1,XGene6490__6564EXCHANGE2
XGene6490__6564_reverseEXCHANGE2,1,XMetab__asnasnarg___e____
XMetab__asnasnarg___c____,1,XGene6490__6564_reverseEXCHANGE2
X6564,1,XGene6490__6564_reverseEXCHANGE2
XMetab__asnasnarg___e____,1,XGene6490__6565EXCHANGE1
XGene6490__6565EXCHANGE1,1,XMetab__asnasnarg___c____
XGene6490__6565_reverseEXCHANGE1,1,XMetab__asnasnarg___e____
XMetab__asnasnarg___c____,1,XGene6490__6565_reverseEXCHANGE1
XGene6491__6564EXCHANGE2,1,XMetab__asncyscys___c____
XMetab__asncyscys___e____,1,XGene6491__6564EXCHANGE2
X6564,1,XGene6491__6564EXCHANGE2
XGene6491__6564_reverseEXCHANGE2,1,XMetab__asncyscys___e____
XMetab__asncyscys___c____,1,XGene6491__6564_reverseEXCHANGE2
X6564,1,XGene6491__6564_reverseEXCHANGE2
XMetab__asncyscys___e____,1,XGene6491__6565EXCHANGE1
XGene6491__6565EXCHANGE1,1,XMetab__asncyscys___c____
XGene6491__6565_reverseEXCHANGE1,1,XMetab__asncyscys___e____
XMetab__asncyscys___c____,1,XGene6491__6565_reverseEXCHANGE1
XGene6492__6564EXCHANGE2,1,XMetab__asnmetpro___c____
XMetab__asnmetpro___e____,1,XGene6492__6564EXCHANGE2
X6564,1,XGene6492__6564EXCHANGE2
XGene6492__6564_reverseEXCHANGE2,1,XMetab__asnmetpro___e____
XMetab__asnmetpro___c____,1,XGene6492__6564_reverseEXCHANGE2
X6564,1,XGene6492__6564_reverseEXCHANGE2
XMetab__asnmetpro___e____,1,XGene6492__6565EXCHANGE1
XGene6492__6565EXCHANGE1,1,XMetab__asnmetpro___c____
XGene6492__6565_reverseEXCHANGE1,1,XMetab__asnmetpro___e____
XMetab__asnmetpro___c____,1,XGene6492__6565_reverseEXCHANGE1
XGene6493__6564EXCHANGE2,1,XMetab__asnpheasp___c____
XMetab__asnpheasp___e____,1,XGene6493__6564EXCHANGE2
X6564,1,XGene6493__6564EXCHANGE2
XGene6493__6564_reverseEXCHANGE2,1,XMetab__asnpheasp___e____
XMetab__asnpheasp___c____,1,XGene6493__6564_reverseEXCHANGE2
X6564,1,XGene6493__6564_reverseEXCHANGE2
XMetab__asnpheasp___e____,1,XGene6493__6565EXCHANGE1
XGene6493__6565EXCHANGE1,1,XMetab__asnpheasp___c____
XGene6493__6565_reverseEXCHANGE1,1,XMetab__asnpheasp___e____
XMetab__asnpheasp___c____,1,XGene6493__6565_reverseEXCHANGE1
XGene6494__6564EXCHANGE2,1,XMetab__asnphecys___c____
XMetab__asnphecys___e____,1,XGene6494__6564EXCHANGE2
X6564,1,XGene6494__6564EXCHANGE2
XGene6494__6564_reverseEXCHANGE2,1,XMetab__asnphecys___e____
XMetab__asnphecys___c____,1,XGene6494__6564_reverseEXCHANGE2
X6564,1,XGene6494__6564_reverseEXCHANGE2
XMetab__asnphecys___e____,1,XGene6494__6565EXCHANGE1
XGene6494__6565EXCHANGE1,1,XMetab__asnphecys___c____
XGene6494__6565_reverseEXCHANGE1,1,XMetab__asnphecys___e____
XMetab__asnphecys___c____,1,XGene6494__6565_reverseEXCHANGE1
XGene6495__6564EXCHANGE2,1,XMetab__asntyrgly___c____
XMetab__asntyrgly___e____,1,XGene6495__6564EXCHANGE2
X6564,1,XGene6495__6564EXCHANGE2
XGene6495__6564_reverseEXCHANGE2,1,XMetab__asntyrgly___e____
XMetab__asntyrgly___c____,1,XGene6495__6564_reverseEXCHANGE2
X6564,1,XGene6495__6564_reverseEXCHANGE2
XMetab__asntyrgly___e____,1,XGene6495__6565EXCHANGE1
XGene6495__6565EXCHANGE1,1,XMetab__asntyrgly___c____
XGene6495__6565_reverseEXCHANGE1,1,XMetab__asntyrgly___e____
XMetab__asntyrgly___c____,1,XGene6495__6565_reverseEXCHANGE1
XGene6496__6564EXCHANGE2,1,XMetab__asntyrphe___c____
XMetab__asntyrphe___e____,1,XGene6496__6564EXCHANGE2
X6564,1,XGene6496__6564EXCHANGE2
XGene6496__6564_reverseEXCHANGE2,1,XMetab__asntyrphe___e____
XMetab__asntyrphe___c____,1,XGene6496__6564_reverseEXCHANGE2
X6564,1,XGene6496__6564_reverseEXCHANGE2
XMetab__asntyrphe___e____,1,XGene6496__6565EXCHANGE1
XGene6496__6565EXCHANGE1,1,XMetab__asntyrphe___c____
XGene6496__6565_reverseEXCHANGE1,1,XMetab__asntyrphe___e____
XMetab__asntyrphe___c____,1,XGene6496__6565_reverseEXCHANGE1
XGene6497__6564EXCHANGE2,1,XMetab__asntyrthr___c____
XMetab__asntyrthr___e____,1,XGene6497__6564EXCHANGE2
X6564,1,XGene6497__6564EXCHANGE2
XGene6497__6564_reverseEXCHANGE2,1,XMetab__asntyrthr___e____
XMetab__asntyrthr___c____,1,XGene6497__6564_reverseEXCHANGE2
X6564,1,XGene6497__6564_reverseEXCHANGE2
XMetab__asntyrthr___e____,1,XGene6497__6565EXCHANGE1
XGene6497__6565EXCHANGE1,1,XMetab__asntyrthr___c____
XGene6497__6565_reverseEXCHANGE1,1,XMetab__asntyrthr___e____
XMetab__asntyrthr___c____,1,XGene6497__6565_reverseEXCHANGE1
XGene6498__6564EXCHANGE2,1,XMetab__aspalaarg___c____
XMetab__aspalaarg___e____,1,XGene6498__6564EXCHANGE2
X6564,1,XGene6498__6564EXCHANGE2
XGene6498__6564_reverseEXCHANGE2,1,XMetab__aspalaarg___e____
XMetab__aspalaarg___c____,1,XGene6498__6564_reverseEXCHANGE2
X6564,1,XGene6498__6564_reverseEXCHANGE2
XMetab__aspalaarg___e____,1,XGene6498__6565EXCHANGE1
XGene6498__6565EXCHANGE1,1,XMetab__aspalaarg___c____
XGene6498__6565_reverseEXCHANGE1,1,XMetab__aspalaarg___e____
XMetab__aspalaarg___c____,1,XGene6498__6565_reverseEXCHANGE1
XGene6499__6564EXCHANGE2,1,XMetab__aspasnglu___c____
XMetab__aspasnglu___e____,1,XGene6499__6564EXCHANGE2
X6564,1,XGene6499__6564EXCHANGE2
XGene6499__6564_reverseEXCHANGE2,1,XMetab__aspasnglu___e____
XMetab__aspasnglu___c____,1,XGene6499__6564_reverseEXCHANGE2
X6564,1,XGene6499__6564_reverseEXCHANGE2
XMetab__aspasnglu___e____,1,XGene6499__6565EXCHANGE1
XGene6499__6565EXCHANGE1,1,XMetab__aspasnglu___c____
XGene6499__6565_reverseEXCHANGE1,1,XMetab__aspasnglu___e____
XMetab__aspasnglu___c____,1,XGene6499__6565_reverseEXCHANGE1
XGene6500__6564EXCHANGE2,1,XMetab__aspglu___c____
XMetab__aspglu___e____,1,XGene6500__6564EXCHANGE2
X6564,1,XGene6500__6564EXCHANGE2
XGene6500__6564_reverseEXCHANGE2,1,XMetab__aspglu___e____
XMetab__aspglu___c____,1,XGene6500__6564_reverseEXCHANGE2
X6564,1,XGene6500__6564_reverseEXCHANGE2
XMetab__aspglu___e____,1,XGene6500__6565EXCHANGE1
XGene6500__6565EXCHANGE1,1,XMetab__aspglu___c____
XGene6500__6565_reverseEXCHANGE1,1,XMetab__aspglu___e____
XMetab__aspglu___c____,1,XGene6500__6565_reverseEXCHANGE1
XGene6501__6564EXCHANGE2,1,XMetab__aspglupro___c____
XMetab__aspglupro___e____,1,XGene6501__6564EXCHANGE2
X6564,1,XGene6501__6564EXCHANGE2
XGene6501__6564_reverseEXCHANGE2,1,XMetab__aspglupro___e____
XMetab__aspglupro___c____,1,XGene6501__6564_reverseEXCHANGE2
X6564,1,XGene6501__6564_reverseEXCHANGE2
XMetab__aspglupro___e____,1,XGene6501__6565EXCHANGE1
XGene6501__6565EXCHANGE1,1,XMetab__aspglupro___c____
XGene6501__6565_reverseEXCHANGE1,1,XMetab__aspglupro___e____
XMetab__aspglupro___c____,1,XGene6501__6565_reverseEXCHANGE1
XGene6502__6564EXCHANGE2,1,XMetab__aspglutrp___c____
XMetab__aspglutrp___e____,1,XGene6502__6564EXCHANGE2
X6564,1,XGene6502__6564EXCHANGE2
XGene6502__6564_reverseEXCHANGE2,1,XMetab__aspglutrp___e____
XMetab__aspglutrp___c____,1,XGene6502__6564_reverseEXCHANGE2
X6564,1,XGene6502__6564_reverseEXCHANGE2
XMetab__aspglutrp___e____,1,XGene6502__6565EXCHANGE1
XGene6502__6565EXCHANGE1,1,XMetab__aspglutrp___c____
XGene6502__6565_reverseEXCHANGE1,1,XMetab__aspglutrp___e____
XMetab__aspglutrp___c____,1,XGene6502__6565_reverseEXCHANGE1
XGene6503__6564EXCHANGE2,1,XMetab__asphiscys___c____
XMetab__asphiscys___e____,1,XGene6503__6564EXCHANGE2
X6564,1,XGene6503__6564EXCHANGE2
XGene6503__6564_reverseEXCHANGE2,1,XMetab__asphiscys___e____
XMetab__asphiscys___c____,1,XGene6503__6564_reverseEXCHANGE2
X6564,1,XGene6503__6564_reverseEXCHANGE2
XMetab__asphiscys___e____,1,XGene6503__6565EXCHANGE1
XGene6503__6565EXCHANGE1,1,XMetab__asphiscys___c____
XGene6503__6565_reverseEXCHANGE1,1,XMetab__asphiscys___e____
XMetab__asphiscys___c____,1,XGene6503__6565_reverseEXCHANGE1
XGene6504__6564EXCHANGE2,1,XMetab__asphispro___c____
XMetab__asphispro___e____,1,XGene6504__6564EXCHANGE2
X6564,1,XGene6504__6564EXCHANGE2
XGene6504__6564_reverseEXCHANGE2,1,XMetab__asphispro___e____
XMetab__asphispro___c____,1,XGene6504__6564_reverseEXCHANGE2
X6564,1,XGene6504__6564_reverseEXCHANGE2
XMetab__asphispro___e____,1,XGene6504__6565EXCHANGE1
XGene6504__6565EXCHANGE1,1,XMetab__asphispro___c____
XGene6504__6565_reverseEXCHANGE1,1,XMetab__asphispro___e____
XMetab__asphispro___c____,1,XGene6504__6565_reverseEXCHANGE1
XGene6505__6564EXCHANGE2,1,XMetab__asplysglu___c____
XMetab__asplysglu___e____,1,XGene6505__6564EXCHANGE2
X6564,1,XGene6505__6564EXCHANGE2
XGene6505__6564_reverseEXCHANGE2,1,XMetab__asplysglu___e____
XMetab__asplysglu___c____,1,XGene6505__6564_reverseEXCHANGE2
X6564,1,XGene6505__6564_reverseEXCHANGE2
XMetab__asplysglu___e____,1,XGene6505__6565EXCHANGE1
XGene6505__6565EXCHANGE1,1,XMetab__asplysglu___c____
XGene6505__6565_reverseEXCHANGE1,1,XMetab__asplysglu___e____
XMetab__asplysglu___c____,1,XGene6505__6565_reverseEXCHANGE1
XGene6506__6564EXCHANGE2,1,XMetab__asplyshis___c____
XMetab__asplyshis___e____,1,XGene6506__6564EXCHANGE2
X6564,1,XGene6506__6564EXCHANGE2
XGene6506__6564_reverseEXCHANGE2,1,XMetab__asplyshis___e____
XMetab__asplyshis___c____,1,XGene6506__6564_reverseEXCHANGE2
X6564,1,XGene6506__6564_reverseEXCHANGE2
